 ,value
scen511,0
scen216,0
scen66,0
scen215,0
scen822,0
scen232,0
scen140,0
scen129,0
scen663,0
scen500,0
scen872,0
scen384,0
scen93,0
scen347,0
scen737,0
scen780,0
scen566,0
scen292,0
scen651,0
scen102,0
scen621,0
scen65,0
scen283,0
scen664,0
scen280,0
scen229,0
scen695,0
scen79,0
scen284,0
scen510,0
scen896,0
scen206,0
scen590,0
scen519,0
scen156,0
scen145,0
scen535,0
scen141,0
scen320,0
scen12,0
scen674,0
scen690,0
scen798,0
scen51,0
scen425,0
scen130,0
scen63,0
scen154,0
scen430,0
scen813,0
scen790,0
scen705,0
scen812,0
scen363,0
scen241,0
scen586,0
scen186,0
scen127,0
scen155,0
scen457,0
scen618,0
scen759,0
scen458,0
scen340,0
scen671,0
scen439,0
scen148,0
scen818,0
scen560,0
scen58,0
scen429,0
scen718,0
scen239,0
scen544,0
scen723,0
scen612,0
scen190,0
scen820,0
scen394,0
scen529,0
scen551,0
scen302,0
scen861,0
scen509,0
scen841,0
scen432,0
scen809,0
scen622,0
scen99,0
scen738,0
scen122,0
scen582,0
scen726,0
scen297,0
scen668,0
scen120,0
scen395,0
scen306,0
scen421,0
scen168,0
scen73,0
scen334,0
scen456,0
scen76,0
scen420,0
scen782,0
scen323,0
scen475,0
scen684,0
scen272,0
scen650,0
scen854,0
scen731,0
scen412,0
scen32,0
scen198,0
scen146,0
scen110,0
scen71,0
scen855,0
scen169,0
scen658,0
scen38,0
scen721,0
scen844,0
scen653,0
scen717,0
scen630,0
scen733,0
scen532,0
scen370,0
scen640,0
scen781,0
scen319,0
scen416,0
scen69,0
scen440,0
scen45,0
scen893,0
scen96,0
scen55,0
scen237,0
scen573,0
scen271,0
scen880,0
scen538,0
scen530,0
scen26,0
scen42,0
scen282,0
scen228,0
scen279,0
scen895,0
scen546,0
scen339,0
scen517,0
scen200,0
scen357,0
scen262,0
scen253,0
scen633,0
scen828,0
scen468,0
scen246,0
scen772,0
scen680,0
scen756,0
scen119,0
scen623,0
scen192,0
scen352,0
scen642,0
scen452,0
scen269,0
scen417,0
scen501,0
scen707,0
scen667,0
scen474,0
scen260,0
scen95,0
scen424,0
scen107,0
scen641,0
scen399,0
scen222,0
scen376,0
scen801,0
scen322,0
scen559,0
scen176,0
scen683,0
scen346,0
scen843,0
scen326,0
scen213,0
scen735,0
scen866,0
scen552,0
scen92,0
scen890,0
scen696,0
scen752,0
scen838,0
scen693,0
scen135,0
scen550,0
scen565,0
scen648,0
scen679,0
scen595,0
scen245,0
scen250,0
scen502,0
scen88,0
scen403,0
scen56,0
scen789,0
scen318,0
scen218,0
scen860,0
scen138,0
scen734,0
scen336,0
scen655,0
scen778,0
scen52,0
scen184,0
scen460,0
scen128,0
scen372,0
scen57,0
scen769,0
scen785,0
scen480,0
scen179,0
scen634,0
scen74,0
scen85,0
scen490,0
scen451,0
scen123,0
scen719,0
scen589,0
scen728,0
scen493,0
scen36,0
scen441,0
scen5,0
scen111,0
scen112,0
scen77,0
scen594,0
scen75,0
scen196,0
scen808,0
scen378,0
scen383,0
scen31,0
scen686,0
scen143,0
scen763,0
scen356,0
scen223,0
scen714,0
scen174,0
scen199,0
scen353,0
scen281,0
scen631,0
scen580,0
scen86,0
scen887,0
scen852,0
scen449,0
scen382,0
scen70,0
scen832,0
scen885,0
scen620,0
scen526,0
scen681,0
scen78,0
scen414,0
scen776,0
scen338,0
scen661,0
scen471,0
scen405,0
scen104,0
scen418,0
scen422,0
scen770,0
scen706,0
scen892,0
scen9,0
scen173,0
scen59,0
scen450,0
scen303,0
scen84,0
scen44,0
scen132,0
scen342,0
scen387,0
scen670,0
scen163,0
scen476,0
scen846,0
scen765,0
scen214,0
scen374,0
scen748,0
scen617,0
scen275,0
scen368,0
scen427,0
scen437,0
scen577,0
scen165,0
scen708,0
scen508,0
scen393,0
scen454,0
scen235,0
scen175,0
scen831,0
scen485,0
scen257,0
scen525,0
scen515,0
scen6,0
scen397,0
scen305,0
scen67,0
scen881,0
scen375,0
scen553,0
scen3,0
scen491,0
scen869,0
scen337,0
scen889,0
scen527,0
scen133,0
scen660,0
scen388,0
scen540,0
scen488,0
scen632,0
scen13,0
scen21,0
scen202,0
scen710,0
scen665,0
scen512,0
scen644,0
scen739,0
scen30,0
scen829,0
scen899,0
scen492,0
scen344,0
scen333,0
scen611,0
scen381,0
scen888,0
scen497,0
scen438,0
scen447,0
scen446,0
scen898,0
scen256,0
scen768,0
scen564,0
scen183,0
scen404,0
scen108,0
scen265,0
scen833,0
scen656,0
scen464,0
scen325,0
scen805,0
scen328,0
scen423,0
scen300,0
scen803,0
scen380,0
scen224,0
scen528,0
scen53,0
scen103,0
scen483,0
scen692,0
scen309,0
scen766,0
scen487,0
scen411,0
scen643,0
scen18,0
scen599,0
scen365,0
scen158,0
scen826,0
scen410,0
scen160,0
scen126,0
scen788,0
scen35,0
scen62,0
scen293,0
scen894,0
scen871,0
scen2,0
scen591,0
scen687,0
scen842,0
scen270,0
scen197,0
scen886,0
scen434,0
scen716,0
scen106,0
scen606,0
scen171,0
scen837,0
scen396,0
scen827,0
scen125,0
scen608,0
scen712,0
scen750,0
scen16,0
scen757,0
scen604,0
scen22,0
scen499,0
scen486,0
scen711,0
scen470,0
scen389,0
scen182,0
scen672,0
scen419,0
scen845,0
scen859,0
scen46,0
scen891,0
scen321,0
scen350,0
scen101,0
scen598,0
scen865,0
scen83,0
scen308,0
scen105,0
scen152,0
scen506,0
scen624,0
scen629,0
scen249,0
scen4,0
scen341,0
scen704,0
scen445,0
scen267,0
scen505,0
scen301,0
scen694,0
scen897,0
scen725,0
scen597,0
scen461,0
scen68,0
scen453,0
scen588,0
scen39,0
scen355,0
scen555,0
scen666,0
