 ,value
scen690,0
scen214,0
scen899,0
scen40,0
scen235,0
scen780,0
scen832,0
scen509,0
scen345,0
scen215,0
scen433,0
scen586,0
scen769,0
scen347,0
scen442,0
scen628,0
scen646,0
scen48,0
scen515,0
scen687,0
scen544,0
scen265,0
scen574,0
scen512,0
scen205,0
scen677,0
scen850,0
scen668,0
scen675,0
scen480,0
scen375,0
scen464,0
scen358,0
scen245,0
scen801,0
scen438,0
scen623,0
scen197,0
scen204,0
scen124,0
scen527,0
scen68,0
scen739,0
scen393,0
scen125,0
scen587,0
scen476,0
scen724,0
scen78,0
scen226,0
scen34,0
scen673,0
scen11,0
scen281,0
scen583,0
scen2,0
scen564,0
scen106,0
scen498,0
scen55,0
scen98,0
scen839,0
scen389,0
scen236,0
scen559,0
scen511,0
scen846,0
scen232,0
scen402,0
scen217,0
scen255,0
scen76,0
scen556,0
scen343,0
scen420,0
scen390,0
scen829,0
scen601,0
scen21,0
scen195,0
scen141,0
scen1,0
scen362,0
scen65,0
scen209,0
scen100,0
scen266,0
scen170,0
scen500,0
scen873,0
scen131,0
scen640,0
scen581,0
scen576,0
scen856,0
scen681,0
scen866,0
scen720,0
scen833,0
scen406,0
scen840,0
scen537,0
scen706,0
scen299,0
scen397,0
scen777,0
scen703,0
scen151,0
scen101,0
scen414,0
scen296,0
scen35,0
scen836,0
scen779,0
scen196,0
scen229,0
scen502,0
scen900,0
scen632,0
scen811,0
scen782,0
scen861,0
scen626,0
scen879,0
scen504,0
scen712,0
scen571,0
scen339,0
scen540,0
scen213,0
scen568,0
scen102,0
scen286,0
scen198,0
scen493,0
scen157,0
scen216,0
scen67,0
scen96,0
scen514,0
scen501,0
scen458,0
scen108,0
scen695,0
scen17,0
scen388,0
scen808,0
scen771,0
scen221,0
scen534,0
scen412,0
scen717,0
scen775,0
scen145,0
scen277,0
scen528,0
scen73,0
scen361,0
scen220,0
scen419,0
scen258,0
scen797,0
scen273,0
scen792,0
scen869,0
scen592,0
scen800,0
scen89,0
scen517,0
scen655,0
scen760,0
scen558,0
scen542,0
scen395,0
scen657,0
scen225,0
scen538,0
scen373,0
scen246,0
scen280,0
scen841,0
scen386,0
scen649,0
scen218,0
scen549,0
scen272,0
scen150,0
scen292,0
scen489,0
scen624,0
scen440,0
scen365,0
scen600,0
scen854,0
scen230,0
scen610,0
scen310,0
scen505,0
scen267,0
scen825,0
scen638,0
scen262,0
scen371,0
scen755,0
scen224,0
scen278,0
scen709,0
scen684,0
scen413,0
scen99,0
scen597,0
scen7,0
scen699,0
scen374,0
scen609,0
scen319,0
scen20,0
scen508,0
scen237,0
scen287,0
scen445,0
scen890,0
scen479,0
scen398,0
scen860,0
scen103,0
scen585,0
scen557,0
scen342,0
scen786,0
scen165,0
scen119,0
scen58,0
scen733,0
scen144,0
scen311,0
scen22,0
scen320,0
scen478,0
scen44,0
scen284,0
scen43,0
scen330,0
scen774,0
scen634,0
scen239,0
scen161,0
scen80,0
scen200,0
scen307,0
scen9,0
scen463,0
scen115,0
scen618,0
scen665,0
scen529,0
scen337,0
scen231,0
scen112,0
scen882,0
scen465,0
scen652,0
scen85,0
scen857,0
scen212,0
scen321,0
scen190,0
scen710,0
scen254,0
scen241,0
scen550,0
scen355,0
scen90,0
scen160,0
scen250,0
scen276,0
scen26,0
scen622,0
scen118,0
scen588,0
scen877,0
scen773,0
scen477,0
scen670,0
scen570,0
scen639,0
scen110,0
scen429,0
scen113,0
scen294,0
scen152,0
scen325,0
scen409,0
scen323,0
scen751,0
scen159,0
scen169,0
scen787,0
scen369,0
scen354,0
scen14,0
scen87,0
scen348,0
scen662,0
scen491,0
scen730,0
scen356,0
scen521,0
scen283,0
scen536,0
scen149,0
scen352,0
scen641,0
scen579,0
scen778,0
scen525,0
scen683,0
scen518,0
scen417,0
scen822,0
scen693,0
scen210,0
scen177,0
scen674,0
scen772,0
scen13,0
scen176,0
scen802,0
scen495,0
scen789,0
scen844,0
scen848,0
scen608,0
scen162,0
scen744,0
scen523,0
scen117,0
scen686,0
scen396,0
scen560,0
scen821,0
scen401,0
scen4,0
scen889,0
scen814,0
scen248,0
scen688,0
scen312,0
scen584,0
scen743,0
scen81,0
scen887,0
scen767,0
scen660,0
scen285,0
scen8,0
scen484,0
scen759,0
scen206,0
scen372,0
scen669,0
scen885,0
scen483,0
scen193,0
scen178,0
scen457,0
scen580,0
scen475,0
scen658,0
scen191,0
scen428,0
scen519,0
scen279,0
scen410,0
scen291,0
scen804,0
scen459,0
scen60,0
scen524,0
scen734,0
scen620,0
scen701,0
scen793,0
scen470,0
scen582,0
scen645,0
scen394,0
scen391,0
scen383,0
scen179,0
scen635,0
scen95,0
scen625,0
scen506,0
scen715,0
scen370,0
scen407,0
scen107,0
scen546,0
scen171,0
scen431,0
scen735,0
scen711,0
scen77,0
scen456,0
scen45,0
scen541,0
scen756,0
scen834,0
scen146,0
scen56,0
scen105,0
scen158,0
scen344,0
scen621,0
scen27,0
scen269,0
scen863,0
scen642,0
scen315,0
scen203,0
scen830,0
scen791,0
scen38,0
scen425,0
scen379,0
scen378,0
scen689,0
scen297,0
scen139,0
scen596,0
scen633,0
scen364,0
scen750,0
scen727,0
scen202,0
scen867,0
scen630,0
scen531,0
scen893,0
scen137,0
scen219,0
scen259,0
scen865,0
scen636,0
scen826,0
scen898,0
scen888,0
scen842,0
scen809,0
scen892,0
scen384,0
scen713,0
scen451,0
scen62,0
scen485,0
scen324,0
scen92,0
scen52,0
scen619,0
scen326,0
scen806,0
scen288,0
scen41,0
scen316,0
scen338,0
scen469,0
scen604,0
scen129,0
scen762,0
scen242,0
scen123,0
scen317,0
scen289,0
scen614,0
scen187,0
scen143,0
scen164,0
scen51,0
scen135,0
scen566,0
scen598,0
scen39,0
scen526,0
scen616,0
scen503,0
scen134,0
scen460,0
scen333,0
scen385,0
scen768,0
scen439,0
scen631,0
scen23,0
scen799,0
scen798,0
scen682,0
scen29,0
scen37,0
scen380,0
scen238,0
scen567,0
scen302,0
scen46,0
scen692,0
scen510,0
scen53,0
scen128,0
scen104,0
scen61,0
scen838,0
scen741,0
scen776,0
scen91,0
scen227,0
scen522,0
scen31,0
scen659,0
scen837,0
scen714,0
scen823,0
scen897,0
scen298,0
scen629,0
scen466,0
scen271,0
scen186,0
scen876,0
scen436,0
scen84,0
scen575,0
scen122,0
scen472,0
scen835,0
scen729,0
scen446,0
scen450,0
scen93,0
scen336,0
scen532,0
scen422,0
scen290,0
scen194,0
scen416,0
scen896,0
scen666,0
scen819,0
scen754,0
scen327,0
scen435,0
scen120,0
scen716,0
scen697,0
scen824,0
scen678,0
scen894,0
scen679,0
scen173,0
scen742,0
scen111,0
scen423,0
scen694,0
scen399,0
scen140,0
scen886,0
scen552,0
scen721,0
scen174,0
scen79,0
scen565,0
scen471,0
scen853,0
scen66,0
scen19,0
scen424,0
scen603,0
scen513,0
scen535,0
scen301,0
scen404,0
scen449,0
scen474,0
scen142,0
scen83,0
scen153,0
scen109,0
scen175,0
scen132,0
scen36,0
scen182,0
scen490,0
scen816,0
scen855,0
scen790,0
scen201,0
scen233,0
scen185,0
scen154,0
scen851,0
scen661,0
scen444,0
scen6,0
scen403,0
scen547,0
scen813,0
scen871,0
scen707,0
scen891,0
scen752,0
scen223,0
scen637,0
scen293,0
scen452,0
scen555,0
scen611,0
scen32,0
scen351,0
scen249,0
scen595,0
scen15,0
scen24,0
scen72,0
scen63,0
scen718,0
scen607,0
scen812,0
scen818,0
scen766,0
scen654,0
scen12,0
scen360,0
scen539,0
scen408,0
scen737,0
scen368,0
scen858,0
scen447,0
scen421,0
scen166,0
scen757,0
scen274,0
scen331,0
scen400,0
scen827,0
scen482,0
scen497,0
scen895,0
scen455,0
scen275,0
scen28,0
scen180,0
scen42,0
scen795,0
scen852,0
scen253,0
scen350,0
scen784,0
scen664,0
scen318,0
scen613,0
scen222,0
scen548,0
scen606,0
scen357,0
scen617,0
scen300,0
scen875,0
scen5,0
scen849,0
scen244,0
scen723,0
scen346,0
scen121,0
scen33,0
scen781,0
scen599,0
scen845,0
scen602,0
scen593,0
scen74,0
scen126,0
scen719,0
scen3,0
scen883,0
scen467,0
scen247,0
scen700,0
scen820,0
scen702,0
scen738,0
scen612,0
scen147,0
scen64,0
scen377,0
scen746,0
scen696,0
scen530,0
scen761,0
scen415,0
scen563,0
scen864,0
scen551,0
scen783,0
scen807,0
scen329,0
scen745,0
scen862,0
scen831,0
scen615,0
scen54,0
scen461,0
scen880,0
scen260,0
scen49,0
scen308,0
scen594,0
scen183,0
scen251,0
scen722,0
scen341,0
scen443,0
scen426,0
scen815,0
scen181,0
scen306,0
scen441,0
scen736,0
scen671,0
scen533,0
scen705,0
scen367,0
scen313,0
scen82,0
scen644,0
scen59,0
